CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerTenureDays,Cluster,SegmentName,ProbAlive,ExpPurchases_90D,ExpAvgSpend,CLV_90D
13697,39,1,151.3,151.3,39,3,At Risk / Hibernating,1.0,0.6955905116847341,416.9460280538009,284.31890129330804
13699,155,1,308.58000000000004,308.58000000000004,155,3,At Risk / Hibernating,1.0,0.332174141739248,416.9460280538009,135.774303339936
13700,26,10,2265.12,226.512,327,1,Champions,0.9995412529751085,1.77794452438273,317.8061176040249,553.9269465489411
13703,318,1,99.5,99.5,318,3,At Risk / Hibernating,1.0,0.19224594434773853,416.9460280538009,78.57941882664375
13704,5,9,2308.06,256.4511111111111,88,1,Champions,0.9996672814344101,5.058218736303951,295.17565741951745,1463.6956780425999
13705,8,3,711.86,237.28666666666666,374,0,Potential Loyalists,0.9995359140325222,0.5753113457117758,277.8865636198571,156.72647022162187
13706,303,1,330.79,330.79,303,3,At Risk / Hibernating,1.0,0.20053810965994096,416.9460280538009,81.96879503795522
13707,267,2,806.41,403.205,315,3,At Risk / Hibernating,0.9955484740408291,0.4262347880251167,327.3781005209597,136.79504647020832
13708,271,1,296.88,296.88,271,3,At Risk / Hibernating,1.0,0.2188254464827552,416.9460280538009,89.44364215836947
13709,4,13,6328.05,486.7730769230769,315,1,Champions,0.9997133019662678,1.8338215643010851,776.3583419732001,1395.6976458262911
13710,32,1,180.48,180.48,32,0,Potential Loyalists,1.0,0.7443110694782242,416.9460280538009,304.23319679938174
13711,219,2,252.06,126.03,219,3,At Risk / Hibernating,1.0,0.25924356559595163,416.9460280538009,105.96432543534883
13712,247,1,228.84,228.84,247,3,At Risk / Hibernating,1.0,0.2361956106507191,416.9460280538009,96.54360061208392
13715,281,5,1079.34,215.868,373,2,Loyal Customers,0.9813022107895077,0.7663617397543533,310.3168262190971,233.13691278030683
13716,269,1,138.28,138.28,269,3,At Risk / Hibernating,1.0,0.22012048426804184,416.9460280538009,89.97298166620061
13717,32,6,1445.01,240.835,298,2,Loyal Customers,0.999455876839466,1.4281105000923697,264.84275038271636,370.78480233920897
13718,246,2,306.55,153.275,296,3,At Risk / Hibernating,0.9960233410621361,0.4498714724475814,313.29262624151824,138.1689622336738
13719,15,5,1041.68,208.336,234,2,Loyal Customers,0.9995494897405931,1.4330535352541995,270.0045968573495,379.31991844401756
13720,117,4,799.9,199.975,255,2,Loyal Customers,0.9978461771649072,1.0639946852859232,244.77853652047995,255.31998013316945
13721,36,1,524.14,524.14,36,0,Potential Loyalists,1.0,0.7088474102284074,416.9460280538009,289.73759499029745
13722,132,3,2375.41,791.8033333333333,283,2,Loyal Customers,0.9988048480149078,0.4678382368715006,645.5435644579577,296.06914410154656
13723,217,1,199.85000000000002,199.85000000000002,217,3,At Risk / Hibernating,1.0,0.2601501888901442,416.9460280538009,106.3349027394624
13725,50,8,1980.56,247.57,309,2,Loyal Customers,0.9991984796614928,1.866909843889885,186.0052971795579,340.4244252104591
13726,39,2,1079.66,539.83,101,2,Loyal Customers,0.9991889298716897,0.9721692420792836,587.8346836068425,560.2337204892351
13727,29,2,333.48,166.74,34,0,Potential Loyalists,0.9990844504153015,1.610881358914605,275.3773003942347,434.8747361270645
13728,37,6,1016.14,169.35666666666665,311,2,Loyal Customers,0.9994280129851659,1.3828531817774465,217.90300825637308,295.4005568588438
13730,136,2,752.6,376.3,162,3,At Risk / Hibernating,0.9974414704821634,0.7130334522420937,430.29442652664966,300.77909391096586
13731,219,2,610.59,305.295,247,3,At Risk / Hibernating,0.9955494514193167,0.5196135700424719,364.0788428484095,185.45896690434353
13732,28,1,491.86,491.86,28,0,Potential Loyalists,1.0,0.7673453072359011,416.9460280538009,313.6483326845508
13735,25,4,2885.2400000000002,721.3100000000001,234,2,Loyal Customers,0.999461222241534,1.1360670289127368,584.8194836109386,651.3251141423448
13736,5,2,731.9,365.95,260,0,Potential Loyalists,0.9994762042627883,0.49946177996662866,397.28361664158473,194.52472629609088
13737,200,1,339.6,339.6,200,3,At Risk / Hibernating,1.0,0.27659433082462875,416.9460280538009,113.0563559043529
13739,18,1,216.9,216.9,18,0,Potential Loyalists,1.0,0.8556074605824519,416.9460280538009,349.72507746716883
13740,241,1,350.75,350.75,241,3,At Risk / Hibernating,1.0,0.24078276007112828,416.9460280538009,98.41857263494691
13741,72,3,668.4300000000001,222.81000000000003,217,2,Loyal Customers,0.999006452465923,0.8886821568136463,313.19070193320437,272.8521172746391
13742,17,12,3131.02,260.91833333333335,320,1,Champions,0.9996560734678833,2.5039377347628804,281.919351289798,692.0229480591727
13743,3,7,1341.6,191.65714285714284,259,1,Champions,0.9996949467327928,1.8725938038581618,235.2667056644167,431.89298552216366
13744,95,2,1156.36,578.18,292,2,Loyal Customers,0.9991104466888772,0.4550163878842392,345.9432174400925,154.31343158240014
13745,162,1,300.04,300.04,162,3,At Risk / Hibernating,1.0,0.32210579217928065,416.9460280538009,131.65891946653005
13747,374,1,79.6,79.6,374,3,At Risk / Hibernating,1.0,0.16832095589037088,416.9460280538009,68.8002142525221
13748,96,5,948.25,189.65,374,2,Loyal Customers,0.9990085505595179,0.7784245254593088,295.32649394032626,225.36725821927973
13750,54,5,1647.26,329.452,337,2,Loyal Customers,0.9993062406133847,1.0718588987994093,349.96818040664897,367.73768410071807
13751,288,1,296.25,296.25,288,3,At Risk / Hibernating,1.0,0.20840356862522524,416.9460280538009,85.18375752967816
13752,124,6,1186.28,197.71333333333334,247,2,Loyal Customers,0.9941260900489507,1.6549993861601777,226.19450658912592,366.98809870868797
13753,288,1,741.26,741.26,288,3,At Risk / Hibernating,1.0,0.20898906300458944,416.9460280538009,85.42307509676435
13754,152,2,282.6,141.3,317,3,At Risk / Hibernating,0.9987397091465448,0.4253852948215562,282.85876542134787,117.95706744163716
13755,4,9,2161.35,240.14999999999998,63,1,Champions,0.9996771936659521,5.334873091671705,263.50104439029406,1378.0951557514684
13756,2,14,5189.52,370.68,368,1,Champions,0.9997832970085694,2.440664445483662,422.72586043936207,1011.4372285093418
13758,12,7,3190.55,455.79285714285714,374,1,Champions,0.9996525024382803,1.3895487369052015,462.5019007733106,630.0271699038207
13759,33,2,659.4100000000001,329.70500000000004,71,0,Potential Loyalists,0.999167698952083,1.1735890240731846,270.1125657455254,310.76571184886427
13760,54,2,286.79,143.395,256,3,At Risk / Hibernating,0.99929023348957,0.5055157291727524,294.450418025085,145.92131967532896
13761,50,2,1070.65,535.325,180,2,Loyal Customers,0.9992315921474999,0.662458653665473,491.75789445618636,319.36116899674624
13762,219,1,306.72,306.72,219,3,At Risk / Hibernating,1.0,0.25924356559595163,416.9460280538009,105.96432543534883
13763,63,1,1714.96,1714.96,63,2,Loyal Customers,1.0,0.5637907092546836,416.9460280538009,230.44637764675514
13764,71,3,1521.76,507.25333333333333,337,2,Loyal Customers,0.9992427584374522,0.6261444474975902,476.33215182145955,292.38582877429474
13767,2,37,17220.36,465.41513513513513,374,1,Champions,0.9998894162428444,6.275751693933827,551.8426033665655,3395.1041286980735
13769,2,10,2796.51,279.651,367,1,Champions,0.9997396281070151,1.8215030003858736,322.9661906730626,576.711965052446
13771,64,4,2634.45,658.6125,247,2,Loyal Customers,0.9991591110163361,0.8044276402926296,710.4230726932631,560.2424498551826
13772,34,3,1132.13,377.3766666666667,240,2,Loyal Customers,0.9993889228138476,0.8255139320279863,439.0029618160447,355.27433636039456
13774,82,1,345.0,345.0,82,3,At Risk / Hibernating,1.0,0.49610945640804094,416.9460280538009,202.78200691206723
13777,1,33,25977.16,787.1866666666666,373,1,Champions,0.9998804330140891,4.850677140529346,822.578093331293,3911.5745448692815
13778,103,1,178.7,178.7,103,3,At Risk / Hibernating,1.0,0.43263224031988,416.9460280538009,176.83602134214524
13780,7,2,360.01,180.005,171,0,Potential Loyalists,0.9994622328858899,0.6875680358902152,336.9516048426916,227.11991299092057
13781,251,1,127.84,127.84,251,3,At Risk / Hibernating,1.0,0.23323339333309942,416.9460280538009,95.33281064275558
13782,13,6,912.0,152.0,328,2,Loyal Customers,0.9996174091247577,1.3237371770045196,195.60095385978633,253.83103919975224
13784,10,11,2462.79,223.89,332,1,Champions,0.9997209274628158,2.429165205575697,253.91396286250185,604.6662174618926
13786,367,1,230.4,230.4,367,3,At Risk / Hibernating,1.0,0.1706375914003699,416.9460280538009,69.74712595224005
13787,76,2,309.04,154.52,364,3,At Risk / Hibernating,0.9992791542334314,0.3794121942424702,317.97546916589647,118.27058001598922
13790,4,1,348.79999999999995,348.79999999999995,4,0,Potential Loyalists,1.0,1.0198350377202603,416.9460280538009,416.8523623056601
13791,128,2,1516.0,758.0,168,2,Loyal Customers,0.9979317945925887,0.6923096402039683,491.7856035859164,333.77069169865206
13792,66,2,195.55,97.775,287,3,At Risk / Hibernating,0.9992593357230339,0.4614765854804946,280.24948903843494,126.78456186458669
13798,1,57,37153.85,651.8219298245614,372,1,Champions,0.9999328916641853,10.779256149526299,700.3008103262428,7400.23603053129
13799,117,2,688.86,344.43,294,3,At Risk / Hibernating,0.9989712645194846,0.45244608177886064,384.71752630900755,170.6399330322816
13800,310,1,558.32,558.32,310,3,At Risk / Hibernating,1.0,0.19682389774551154,416.9460280538009,80.45063166814654
13801,67,1,324.8,324.8,67,3,At Risk / Hibernating,1.0,0.551256579291776,416.9460280538009,225.32311472719084
13802,139,3,4599.42,1533.14,312,2,Loyal Customers,0.9984129274089238,0.6684339382202794,1300.1933145501403,851.9975176889052
13803,255,1,277.07,277.07,255,3,At Risk / Hibernating,1.0,0.22963349450489123,416.9460280538009,93.86137189845881
13804,31,7,2635.79,376.5414285714286,290,2,Loyal Customers,0.9994675138708883,1.464031085264909,388.95571055921215,558.2419688105005
13805,52,2,924.5999999999999,462.29999999999995,129,2,Loyal Customers,0.9991114921179636,0.8296838991171595,420.36993989500377,341.91361883452777
13806,64,1,256.38,256.38,64,3,At Risk / Hibernating,1.0,0.5637907092546836,416.9460280538009,230.44637764675514
13807,367,1,112.6,112.6,367,3,At Risk / Hibernating,1.0,0.1706375914003699,416.9460280538009,69.74712595224005
13808,6,5,1747.66,349.53200000000004,97,1,Champions,0.9995909259102587,2.631879752376255,321.389291670576,829.2202087304411
13809,305,1,155.05,155.05,305,3,At Risk / Hibernating,1.0,0.19892927733522356,416.9460280538009,81.31119381025877
13810,29,3,1499.01,499.67,56,2,Loyal Customers,0.9991904712699364,1.3145031548416004,338.0045517724335,435.56855675877904
13811,184,3,814.5,271.5,239,2,Loyal Customers,0.9943469858825705,0.821349197872782,329.0751947689547,264.96893720037804
13812,42,3,539.0,179.66666666666666,105,2,Loyal Customers,0.999031483790629,1.4608596938565563,235.72378689234637,337.5857967976439
13813,40,4,1366.8600000000001,341.71500000000003,135,2,Loyal Customers,0.9991112127377071,1.6951868724874486,352.33729160592065,585.5290229032737
13814,92,2,1579.12,789.56,137,2,Loyal Customers,0.998499509403282,0.7969676986140956,668.4682511212848,522.2681863701667
13815,22,4,4027.36,1006.84,319,2,Loyal Customers,0.99950848568374,0.8895050533883764,840.562618833287,732.9771487873642
13816,24,2,571.6700000000001,285.83500000000004,64,0,Potential Loyalists,0.9992794602238564,1.2355169907968966,316.74703108119763,383.64856180079676
13817,29,2,382.98,191.49,352,0,Potential Loyalists,0.9994195640956504,0.3912120323481366,341.8237934868919,131.09505960467675
13819,302,3,1140.35,380.1166666666666,320,2,Loyal Customers,0.9704524309047755,0.6363172043316403,384.77201431833385,240.0208917146706
13821,145,2,385.64,192.82,262,3,At Risk / Hibernating,0.9985492428218417,0.49748624374590955,277.7279582330005,135.44799272763768
13822,6,2,632.0,316.0,40,0,Potential Loyalists,0.9994450179495266,1.5079275354288826,299.95529846478803,443.4140438843778
13823,19,2,957.66,478.83,92,0,Potential Loyalists,0.9993665753070112,1.0270520457815486,366.2817186619484,368.79063699024147
13824,33,5,1698.94,339.788,310,2,Loyal Customers,0.9994602933732301,1.1455701394920752,337.2371973197762,378.7295043200337
13826,176,1,189.5,189.5,176,3,At Risk / Hibernating,1.0,0.3036955050590286,416.9460280538009,124.13381380318333
13827,58,3,412.05,137.35,143,2,Loyal Customers,0.9989251301378866,1.198835285011636,248.06049025821852,291.53403013406273
13828,22,1,209.49,209.49,22,0,Potential Loyalists,1.0,0.8179731769372953,416.9460280538009,334.34223777226634
13831,16,6,2202.99,367.16499999999996,370,1,Champions,0.9996027801042153,1.1967824225946326,369.95111627813526,434.04174471324507
13832,19,1,52.2,52.2,19,0,Potential Loyalists,1.0,0.8458779098923013,416.9460280538009,345.74816836534876
13833,159,1,384.8,384.8,159,3,At Risk / Hibernating,1.0,0.32634507793628537,416.9460280538009,133.39170475845282
13835,25,4,834.57,208.6425,215,2,Loyal Customers,0.9994410084692148,1.2120539032983204,238.157246253848,282.9813393596047
13837,212,2,271.24,135.62,318,3,At Risk / Hibernating,0.9978420471714237,0.42500296076550537,297.1474399854764,123.80432063212069
13838,6,4,691.73,172.9325,370,0,Potential Loyalists,0.9995417556718638,0.5805691007937225,296.81021359721285,168.92916186924026
13841,253,1,85.0,85.0,253,3,At Risk / Hibernating,1.0,0.23177997385315355,416.9460280538009,94.73873346268373
13842,59,9,3385.62,376.18,367,2,Loyal Customers,0.9991161580479203,1.8245518097857087,388.52177938202607,694.934031249797
13844,11,1,361.62,361.62,11,0,Potential Loyalists,1.0,0.9305304735307653,416.9460280538009,380.34951849305605
13845,65,1,312.98,312.98,65,3,At Risk / Hibernating,1.0,0.5595498093719844,416.9460280538009,228.7129310090923
13846,25,3,865.0600000000001,288.35333333333335,360,2,Loyal Customers,0.9994780142576668,0.5927119664512528,296.82285042524444,172.4697366956279
13848,92,3,1255.0,418.3333333333333,366,2,Loyal Customers,0.9991318807796091,0.5843336035487955,448.8881205437819,257.1407132948083
13849,52,2,1537.95,768.975,171,2,Loyal Customers,0.9992104509742574,0.687394825548936,660.5203490770491,445.10704232788385
13850,129,1,1595.48,1595.48,129,2,Loyal Customers,1.0,0.3758054953050638,416.9460280538009,153.60838699821088
13851,96,3,2651.46,883.82,288,2,Loyal Customers,0.9989367157162959,0.711875461911355,913.3357796040444,637.3917279526647
13853,57,1,1090.1399999999999,1090.1399999999999,57,2,Loyal Customers,1.0,0.5906504285268684,416.9460280538009,241.4251543093273
13854,9,25,8109.5199999999995,324.38079999999997,366,1,Champions,0.9998166090378592,5.147084173553238,329.2625839703745,1661.4059729327878
13856,169,3,388.5,129.5,203,3,At Risk / Hibernating,0.9933141003437062,0.9291044137585723,246.4145434070996,224.44135778364605
13858,57,1,216.17000000000002,216.17000000000002,57,3,At Risk / Hibernating,1.0,0.5906504285268684,416.9460280538009,241.4251543093273
13859,326,1,201.16,201.16,326,3,At Risk / Hibernating,1.0,0.1883518114615803,416.9460280538009,76.98771382360971
13860,1,5,1245.9,249.18,87,1,Champions,0.9995972368999827,2.221329349701359,318.31855227373245,693.182061828733
13862,18,8,2209.36,276.17,332,1,Champions,0.999613758819343,1.7559027539070542,278.02215875354347,478.57708446787734
13863,248,1,305.78,305.78,248,3,At Risk / Hibernating,1.0,0.23544802447650895,416.9460280538009,96.23802889056574
13865,58,4,501.56,125.39,290,2,Loyal Customers,0.9992274201951821,0.9612944386368825,207.4611558444367,195.50829733494317
13866,74,1,145.67,145.67,74,3,At Risk / Hibernating,1.0,0.5204044314005793,416.9460280538009,212.7124546117273
13867,31,3,1015.29,338.43,218,2,Loyal Customers,0.9993872302791761,0.8859228889897288,430.3878043054856,373.79017779410833
13868,7,2,3192.54,1596.27,39,0,Potential Loyalists,0.9994236219424875,1.5360931306341534,1464.3760571106322,2205.172737330112
13869,123,4,3104.9500000000003,776.2375000000001,357,2,Loyal Customers,0.9985539432666306,0.8072952106264979,784.3800826404947,620.7701786466403
13870,2,8,2770.94,346.3675,288,1,Champions,0.9996695296963658,1.4725538631641746,440.0071405324898,635.1889725779859
13871,23,13,6403.25,492.5576923076923,309,1,Champions,0.9995821078904595,2.8220510709230213,528.8041781544531,1462.9579943034973
13873,120,3,389.6,129.86666666666667,310,3,At Risk / Hibernating,0.99870915037072,0.6721702953457911,238.21640122158408,156.97225090492887
13874,358,1,540.45,540.45,358,3,At Risk / Hibernating,1.0,0.17423463160989283,416.9460280538009,71.21739587129507
13875,54,5,1786.79,357.358,301,2,Loyal Customers,0.9992565135708245,1.173197467412072,374.0362433227077,430.18651814313057
13876,64,1,122.7,122.7,64,3,At Risk / Hibernating,1.0,0.5637907092546836,416.9460280538009,230.44637764675514
13877,86,1,117.24,117.24,86,3,At Risk / Hibernating,1.0,0.4800999270339793,416.9460280538009,196.23819354080604
13878,55,1,1281.53,1281.53,55,2,Loyal Customers,1.0,0.6050634511490638,416.9460280538009,247.31640605452026
13880,21,13,3219.77,247.67461538461538,367,1,Champions,0.9996214468069952,2.0276158159056887,354.9172565867854,705.4801661696125
13881,4,20,17159.52,857.976,312,1,Champions,0.9998121884259759,3.747509739105317,1028.129131820929,3777.1355874277115
13882,3,5,1191.13,238.22600000000003,64,1,Champions,0.9996206338047858,3.2653376292630383,287.34901253181624,919.8360086012378
13883,11,5,2674.48,534.896,253,1,Champions,0.9995150159035173,0.7897179755367655,688.6940468928871,533.1756607210597
13884,7,5,787.6,157.52,283,0,Potential Loyalists,0.9995757053272211,0.9780220604050963,272.56730912246144,261.3330843911349
13885,189,2,506.8,253.4,201,3,At Risk / Hibernating,0.9953458100531903,0.6083591732097424,274.10729861494076,163.47548030500104
13886,71,1,243.56,243.56,71,3,At Risk / Hibernating,1.0,0.5315606090478071,416.9460280538009,217.27248589139984
13887,204,1,349.55,349.55,204,3,At Risk / Hibernating,1.0,0.2725408341327525,416.9460280538009,111.3995112365646
13888,120,2,605.63,302.815,218,3,At Risk / Hibernating,0.9986459370613636,0.5720890221330839,393.46899311541466,220.67140868090274
13889,93,1,416.90000000000003,416.90000000000003,93,3,At Risk / Hibernating,1.0,0.4622015646111686,416.9460280538009,188.92232977380573
13890,1,10,1883.81,188.381,359,1,Champions,0.9997447546412265,1.859904934500768,237.78123979675084,433.5511593589147
13892,27,4,632.97,158.2425,247,2,Loyal Customers,0.9994537005921882,1.0927765632281168,255.5219280879847,273.7357798030357
13893,298,1,821.1,821.1,298,3,At Risk / Hibernating,1.0,0.20327811545284508,416.9460280538009,83.08875711407012
13894,24,3,564.62,188.20666666666668,310,0,Potential Loyalists,0.9994289622183851,0.4335418772089427,410.8610902093087,174.62158480348273
13895,28,4,2593.07,648.2675,165,2,Loyal Customers,0.9993587325588866,1.4772620869670157,647.3640282180075,937.5151055202853
13897,50,1,311.16,311.16,50,3,At Risk / Hibernating,1.0,0.6254118329543538,416.9460280538009,255.63370703390643
13898,326,1,155.93,155.93,326,3,At Risk / Hibernating,1.0,0.18882992870078272,416.9460280538009,77.18314156533768
13899,16,2,388.52,194.26,275,0,Potential Loyalists,0.999444222123516,0.4790577307156555,265.9654326625947,124.90646940173366
13900,183,3,740.95,246.98333333333335,263,2,Loyal Customers,0.9956964650885661,0.765308156795594,274.6167843666746,206.0323296847725
13901,72,5,2867.2000000000003,573.44,319,2,Loyal Customers,0.9990479956373374,1.121425204879129,607.6428134505347,668.0218294782711
13904,37,2,332.64,166.32,295,0,Potential Loyalists,0.9993801714557319,0.452631280640618,285.1309140592119,126.5204532999424
13908,80,4,2369.55,592.3875,277,2,Loyal Customers,0.998937581210016,0.997230374841444,566.4440827041943,553.7637548596826
13911,57,9,2580.91,286.7677777777778,308,2,Loyal Customers,0.9989379061957897,2.1048774060595807,297.9993353300893,614.9137057351099
13914,12,2,626.45,313.225,36,0,Potential Loyalists,0.9993764989600004,1.5652919498459008,365.4227356403169,560.7423772379155
13917,50,2,272.04,136.02,192,3,At Risk / Hibernating,0.9992541838423842,0.6318927949674493,319.83198085780975,198.12408090504476
13918,50,2,1212.8400000000001,606.4200000000001,253,2,Loyal Customers,0.9993114565411216,0.5102369625653955,692.9723581792248,346.62487900711966
13919,59,2,384.81,192.405,122,3,At Risk / Hibernating,0.9989955366213975,0.8645258843324203,303.6683218486146,257.3650645029485
13922,352,1,172.25,172.25,352,3,At Risk / Hibernating,1.0,0.17713892272193815,416.9460280538009,72.40450851708758
13923,54,1,351.13,351.13,54,3,At Risk / Hibernating,1.0,0.6100253908571814,416.9460280538009,249.34457445004938
13924,2,6,1838.8500000000001,306.475,72,1,Champions,0.9996666550884353,3.7182199512151852,266.92860070664443,972.9775122600649
13925,93,4,678.25,169.5625,135,2,Loyal Customers,0.997558500143008,1.2502820543011013,247.68770383128563,303.5880053614727
13926,23,1,223.85000000000002,223.85000000000002,23,0,Potential Loyalists,1.0,0.8090762961242793,416.9460280538009,330.70567908275973
13927,75,1,348.99,348.99,75,3,At Risk / Hibernating,1.0,0.5204044314005793,416.9460280538009,212.7124546117273
13928,11,4,464.57,116.1425,133,0,Potential Loyalists,0.9995228324770213,1.7042819271525773,203.166199975327,339.44165290135754
13929,169,2,842.65,421.325,326,3,At Risk / Hibernating,0.9985884943275466,0.41562900411413817,422.88223432386155,172.30470396029665
13930,58,2,337.34,168.67,137,3,At Risk / Hibernating,0.9990765371790381,0.8013190039334044,283.20051135468515,222.47004610109423
13931,96,2,1237.53,618.765,281,2,Loyal Customers,0.9990901478038192,0.47065398318376117,621.2426576847048,286.6387406620722
13932,295,1,307.4,307.4,295,3,At Risk / Hibernating,1.0,0.20495835604064036,416.9460280538009,83.77554608371102
13933,109,2,608.79,304.395,148,3,At Risk / Hibernating,0.9981790229264007,0.7563172927483666,366.5403372060955,271.76770687798535
13934,264,1,922.1,922.1,264,3,At Risk / Hibernating,1.0,0.22409923079679753,416.9460280538009,91.5992722480983
13936,180,1,376.58,376.58,180,3,At Risk / Hibernating,1.0,0.300020934317706,416.9460280538009,122.63185288017826
13937,169,1,158.85,158.85,169,3,At Risk / Hibernating,1.0,0.3126298431258797,416.9460280538009,127.78567627738681
13938,35,1,71.66,71.66,35,3,At Risk / Hibernating,1.0,0.7156671799454195,416.9460280538009,292.52514324719823
13939,23,3,568.55,189.51666666666665,312,0,Potential Loyalists,0.9994707852289864,0.6691421703047503,274.8316104432122,180.28391978508927
13940,17,4,839.14,209.785,144,0,Potential Loyalists,0.9994598436439067,1.6161537670583939,265.6219165403852,420.8417246499108
13941,22,5,5112.96,1022.592,373,1,Champions,0.9995537892571609,0.9846006193758179,871.9113832939778,841.5973953532389
13946,79,3,561.57,187.19000000000003,268,2,Loyal Customers,0.9990539333409882,0.7564607335546369,264.6178941866528,196.2354868380773
13947,65,1,90.60000000000001,90.60000000000001,65,3,At Risk / Hibernating,1.0,0.5553722353508629,416.9460280538009,227.0053685269044
13948,361,1,102.0,102.0,361,3,At Risk / Hibernating,1.0,0.17342224475929724,416.9460280538009,70.88533732123224
13949,3,6,2427.32,404.55333333333334,95,1,Champions,0.9996563427323754,3.216273105770396,385.2673562539149,1214.7520141911293
13950,11,4,745.0600000000001,186.26500000000001,247,0,Potential Loyalists,0.9995498528690814,1.092881693615475,252.4729655649163,270.49550473569957
13951,176,3,674.45,224.8166666666667,294,2,Loyal Customers,0.99711282182511,0.6988295968390673,299.4228777927509,205.12953383701563
13952,218,2,3251.071,1625.5355,239,2,Loyal Customers,0.9952235347291032,0.5329813337444304,782.4128107595342,408.8084552355205
13953,7,7,3515.68,502.23999999999995,353,1,Champions,0.9996719440116473,1.4588907673005762,488.680659109731,698.907849353016
13954,2,2,439.92,219.96,71,0,Potential Loyalists,0.9994838866647736,1.1824090268124707,322.5336210064895,373.865164591984
13955,154,2,322.96,161.48,306,3,At Risk / Hibernating,0.9986580998455065,0.43899968057513583,278.8224688573374,119.99518884155103
13956,5,5,1026.42,205.28400000000002,271,0,Potential Loyalists,0.9996212619159658,1.2771865266481761,269.60191369401775,337.5587149171159
13959,79,3,598.2,199.4,362,2,Loyal Customers,0.999213915323752,0.589805472132527,274.64521722974575,158.80080889819206
13960,21,2,230.22,115.11,72,0,Potential Loyalists,0.9993145839015636,1.1737615502313987,271.55344049148795,312.46937320001365
13962,22,2,169.54999999999998,84.77499999999999,246,0,Potential Loyalists,0.9994220190876547,0.52329628770974,248.3839898488787,127.42163206924958
13963,308,4,664.54,166.135,368,2,Loyal Customers,0.9588961687801985,0.7574517730647486,239.86658587308003,178.11342107515412
13967,146,1,80.7,80.7,146,3,At Risk / Hibernating,1.0,0.3477004125556604,416.9460280538009,142.12058357963045
13969,7,18,9053.94,502.99666666666667,365,1,Champions,0.9997922083548141,3.488487595100754,537.2589488560005,1837.3543535226918
13971,19,8,2758.26,344.7825,286,1,Champions,0.9995943637839001,1.9889957662320226,356.46581374172376,695.0624509519965
13972,71,2,190.25,95.125,202,3,At Risk / Hibernating,0.9991189253116534,0.6084032291348179,244.87416674973917,146.0516412737449
13973,287,1,264.7,264.7,287,3,At Risk / Hibernating,1.0,0.20898906300458944,416.9460280538009,85.42307509676435
13974,49,1,413.59000000000003,413.59000000000003,49,3,At Risk / Hibernating,1.0,0.6307145960879933,416.9460280538009,257.80118548055043
13975,31,6,2526.28,421.0466666666667,277,2,Loyal Customers,0.999444594034806,1.2584531247224369,451.74247798525323,557.314051676885
13976,207,1,357.98,357.98,207,3,At Risk / Hibernating,1.0,0.27055831498777666,416.9460280538009,110.58916735766365
13978,15,2,196.79,98.395,45,0,Potential Loyalists,0.9993528747914008,1.4416291375545809,241.84925342087553,341.7989347641723
13979,73,1,869.87,869.87,73,3,At Risk / Hibernating,1.0,0.5240707584800869,416.9460280538009,214.21104727156546
13980,60,1,200.14,200.14,60,3,At Risk / Hibernating,1.0,0.5769080982349951,416.9460280538009,235.80804501970792
13982,39,4,1871.81,467.9525,365,2,Loyal Customers,0.9994367123227347,0.7931139145638247,463.1298675721275,360.0893407297369
13983,30,12,2603.43,216.9525,367,1,Champions,0.9995409277561622,2.032113279570123,271.5064648466774,540.8789905131989
13984,27,5,920.51,184.102,366,2,Loyal Customers,0.9995252662805878,0.9981533684354931,242.3065775410647,237.10156200452178
13985,4,15,7060.13,470.67533333333336,264,1,Champions,0.9997917839855243,4.0061506384247245,471.6685063527618,1852.4067604294992
13986,17,1,320.46,320.46,17,0,Potential Loyalists,1.0,0.8655634485010557,416.9460280538009,353.79454187048543
13988,20,6,4147.96,691.3266666666667,255,1,Champions,0.9995447273809219,1.6228042874594375,649.2393379946931,1032.8637875535533
13989,66,2,1266.08,633.04,239,2,Loyal Customers,0.9992147744575901,0.5333811593741717,394.99299525056733,206.53753124791842
13990,213,1,311.3,311.3,213,3,At Risk / Hibernating,1.0,0.26384099464975075,416.9460280538009,107.84349938648381
13991,12,6,855.97,142.66166666666666,143,2,Loyal Customers,0.999532874610318,2.0482121315495405,235.31963746190962,472.50386863583503
13992,30,1,76.8,76.8,30,3,At Risk / Hibernating,1.0,0.7518339371168964,416.9460280538009,307.3081333353372
13993,43,9,3466.36,385.1511111111111,331,1,Champions,0.9993327946043576,1.989604738908094,395.95848287447484,772.3043919887338
13994,4,6,2313.14,385.5233333333333,148,1,Champions,0.9996531768538248,2.415830798165134,407.18824826626906,964.3485736421085
13995,15,5,1393.69,278.738,246,2,Loyal Customers,0.9995534368252752,1.3828533831530727,303.7796471817994,411.81946449526015
13999,10,12,3901.81,325.1508333333333,362,1,Champions,0.9997289148405463,2.47458508934472,335.8389326233335,814.7145682169912
14000,211,1,635.66,635.66,211,3,At Risk / Hibernating,1.0,0.26572594996969207,416.9460280538009,108.61396456244529
14001,46,3,2043.0800000000002,681.0266666666668,373,2,Loyal Customers,0.9993991378889218,0.5752326203091851,703.7855787696531,396.87682071841004
14002,134,2,529.73,264.865,156,3,At Risk / Hibernating,0.997341336721207,0.728808576447686,365.21953535562983,260.9393063984769
14004,43,7,4582.64,654.6628571428572,289,2,Loyal Customers,0.9992974546772803,1.7197902627025523,581.7591380781294,980.8232637683241
